id,name,age,prof_id
106825,Георгина,61,278
106826,Мариан,26,219
106827,Аким,87,68
106828,Рифат,96,267
106829,Эльга,92,50
106830,Муслим,30,198
106831,Оскар,26,70
106832,Виктор,73,219
106833,Фрида,92,20
106834,"Ульяна, Юлиана",43,38
106835,Никон,50,209
106836,Леонард,73,132
106837,Тит,34,185
106838,Роман,69,149
106839,Яков,86,85
106840,Оскар,79,135
106841,Юзефа,47,164
106842,Мурат,76,220
106843,Никон,19,247
106844,Абрам,70,260
106845,Роман,62,163
106846,Берек,93,208
106847,Бронислав,49,246
106848,Теодор,61,117
106849,Инна,70,276
106850,Харитон,85,239
106851,Вольдемар,28,118
106852,Степан,97,210
106853,Авдей,69,195
106854,Кондрат,25,43
106855,Иван,100,254
106856,Бруно,78,234
106857,Аурелия,85,182
106858,Август,86,275
106859,Боголюб,19,34
106860,Вальтер,32,272
106861,Севастьян,66,190
106862,Генрих,52,42
106863,Ерофей,48,72
106864,Георгина,25,139
106865,Владлен,38,156
106866,Георгина,91,207
106867,Джулия,59,174
106868,Рудольф,61,108
106869,Ибрагим,99,20
106870,"Вета, Иветта",75,146
106871,Антонина,31,203
106872,Вячеслав,27,94
106873,Николай,93,265
106874,Архелия,67,206
106875,Грета,85,287
106876,Джулия,57,99
106877,Зинаида,67,120
106878,Ренольд,24,154
106879,Сократ,52,285
106880,Клод,81,52
106881,Вилора,95,136
106882,Бежен ,65,68
106883,Юлия,21,49
106884,Сабина,35,173
106885,Теодор,57,195
106886,Юна,23,174
106887,Фелиция,77,238
106888,Соломон,25,179
106889,Жанна,76,77
106890,Аскольд,27,2
106891,Антон,45,175
106892,Израиль,89,260
106893,Тимур,55,131
106894,Мурат,19,136
106895,Христос,49,163
106896,Зоя,21,243
106897,Алевтина,65,232
106898,Ефрем,49,262
106899,Альжбета,82,158
106900,"Вета, Иветта",37,170
106901,Элла,74,85
106902,Боголюб,56,147
106903,Автандил,30,287
106904,Геннадий,19,220
106905,Вениамин,100,210
106906,Осип,58,101
106907,Валентина,70,140
106908,Казимир,77,253
106909,Фидель,51,94
106910,Артур,97,109
106911,Ростислав,20,50
106912,Фридрих,41,73
106913,Фрида,49,188
106914,Фаиза,47,160
106915,Эмилия,47,217
106916,Мануил,39,21
106917,Диодора,25,185
106918,Тельман,64,170
106919,Борис,46,170
106920,Альфред,82,290
106921,Евстафий,40,128
106922,Егор,33,16
106923,Филипп,48,299
106924,Иоанна,82,205
106925,Леонид,87,247
106926,"Вида, Видана",83,73
106927,Рафик,56,48
106928,Василиса,59,283
106929,Ярослава,31,113
106930,Рафик,38,167
106931,Раймонд,85,279
106932,Карен,43,9
106933,Талик,39,218
106934,Гастон,23,43
106935,Азарий,69,193
106936,Раймонд,55,223
106937,Фелиция,26,48
106938,Элла,55,98
106939,Адольф,84,265
106940,Аркадий,80,256
106941,Мадлен,84,7
106942,Юлия,87,123
106943,Леонид,56,265
106944,Иоанна,66,229
106945,Рудольф,62,226
106946,Кондрат,52,106
106947,Моисей,96,276
106948,Святослав,66,138
106949,Талик,35,220
106950,Велизар,72,18
106951,Гордон,90,212
106952,Ашот,78,101
106953,Божена,54,168
106954,Тигрий,35,62
106955,Юнона,92,167
106956,Венедикт,64,293
106957,Василий,26,269
106958,Герман,58,168
106959,Ростислав,78,132
106960,Вероника,74,56
106961,Веста,23,253
106962,Тигрий,99,179
106963,Оскар,91,219
106964,Мариан,70,201
106965,Градимир,68,229
106966,Лазарь,38,171
106967,Ивона,59,38
106968,Юлиан,78,90
106969,Ефрем,62,91
106970,Азарий,41,16
106971,Руслан,93,69
106972,Алан ,25,251
106973,Аурелия,43,12
106974,Антон,21,187
106975,Лука,79,206
106976,Таисия,64,11
106977,Земфира,63,278
106978,Сабина,54,199
106979,Степан,21,228
106980,Ким,53,251
106981,Евдокия,81,114
106982,Устин,79,223
106983,Арно,43,207
106984,Рифат,88,239
106985,Бенедикт,84,155
106986,Адис,44,54
106987,Муслим,20,62
106988,Ким,30,68
106989,Мартин,91,136
106990,Гастон,36,3
106991,Орест,47,209
106992,Ефим,39,127
106993,Герман,90,211
106994,Изабелла,78,242
106995,Виссарион,88,98
106996,Глафира,97,260
106997,Евстафий,47,139
106998,Фридрих,52,137
106999,Харитон,84,96
107000,Северина,29,22
107001,Вера,21,64
107002,Мадлен,64,152
107003,Эмилия,24,135
107004,Фаина,29,17
107005,Спартак,62,284
107006,Мануил,71,21
107007,Тит,69,247
107008,Веста,18,270
107009,Анна,59,143
107010,Ибрагим,73,59
107011,Веселина,31,34
107012,Валентина,75,209
107013,Ульманас,80,54
107014,Тамаз,65,149
107015,Юзефа,66,130
107016,Жан,55,120
107017,Анна,25,63
107018,"Сильва, Сильвия",90,271
107019,Даниэла,66,211
107020,Хильда,92,73
107021,Агнесса,96,154
107022,Марк,27,112
107023,Франсуаза,100,21
107024,Юнона,70,123
107025,Валентин,99,271
107026,Мирослав,95,135
107027,Юна,60,209
107028,Ванда,18,209
107029,Архелия,82,147
107030,Леопольд,47,252
107031,Платон,77,239
107032,Анита,39,3
107033,Эдвард,38,215
107034,Ренольд,86,46
107035,Стоян,29,25
107036,Стефания,79,220
107037,Алан ,79,241
107038,Олан,60,211
107039,Альберт,92,14
107040,Адам,26,36
107041,Матвей,47,9
107042,Рифат,51,181
107043,Агния,91,151
107044,Георгий,35,257
107045,Елизавета,92,230
107046,Бронислав,39,223
107047,Веста,82,213
107048,Радомир,69,53
107049,Альфред,95,91
107050,Феликс,54,113
107051,Генриетта,99,72
107052,Ашот,29,100
107053,Аврора,74,171
107054,Арно,54,222
107055,Глафира,29,228
107056,Анисья,96,259
107057,Инесса,64,83
107058,Люсьен,80,203
107059,Евгения,46,36
107060,Тала,86,163
107061,Елизавета,42,283
107062,Никита,35,135
107063,Богдана,100,92
107064,Иржи,61,216
107065,Иннокентий,96,3
107066,Мирослав,46,121
107067,Жорж,99,29
107068,Демьян ,81,2
107069,Елизавета,31,284
107070,Тихон,100,25
107071,Тамаз,89,259
107072,Инесса,55,82
107073,Белла,54,132
107074,Петр,65,102
107075,Марк,90,51
107076,Эрик,24,268
107077,Май,99,21
107078,Альжбета,38,97
107079,Осип,33,12
107080,"Сильва, Сильвия",61,33
107081,Христина,73,1
107082,Жорж,93,282
107083,Анита,36,286
107084,Василий,78,201
107085,Леонард,55,264
107086,Витаутас,76,55
107087,Тамара,41,123
107088,Даниил,53,41
107089,Самсон,72,34
107090,Радий,72,223
107091,Ангелина,43,249
107092,Инга,80,81
107093,Парамон,99,120
107094,Ада,41,179
107095,Галина,69,95
107096,Дональд,55,24
107097,Марат,25,177
107098,Ким,32,171
107099,Николай,30,268
107100,Донатос,86,64
107101,Ждан,58,152
107102,Николай,81,128
107103,Спартак,63,252
107104,Рифат,63,62
107105,Андоим,23,59
107106,Береслава,34,294
107107,Назарий,91,272
107108,Глеб,18,168
107109,Ермолай,74,30
107110,Устин,80,20
107111,Стоян,82,79
107112,Модест,53,109
107113,Доля,27,143
107114,"Вида, Видана",72,150
107115,Чеслава,83,22
107116,Адис,37,148
107117,Теодор,90,178
107118,Станислав,80,261
107119,Диана,58,96
107120,Тигрий,91,276
107121,Альфред,90,106
107122,Таира,77,126
107123,Игнат,44,82
107124,Вероника,69,227
107125,Фелиция,49,117
107126,Назар,74,223
107127,Игнат,69,225
107128,Леонид,73,93
107129,Ася,34,65
107130,Зиновий,39,73
107131,Санта,52,268
107132,Теодор,55,147
107133,Алан ,61,177
107134,Парамон,31,286
107135,Петр,48,269
107136,Ариадна,50,36
107137,"Фаня, Фанни",56,105
107138,Томила,87,222
107139,Градимир,71,88
107140,Агата,49,158
107141,Алла,75,94
107142,Фома,45,140
107143,Христиан,60,87
107144,Борис,37,125
107145,Клемент,72,155
107146,Раис,56,288
107147,Дайна,85,112
107148,Яромир,54,164
107149,Оскар,90,272
107150,Анисья,35,236
107151,Виолетта,30,216
107152,Наум,22,103
107153,Егор,78,114
107154,Серафим,62,85
107155,Юстина,95,180
107156,Тит,87,88
107157,Вилора,78,82
107158,Ярослава,67,296
107159,Ринат,78,135
107160,Ерофей,67,50
107161,Арий,87,189
107162,Земфира,70,30
107163,Захария,38,209
107164,Серафима,56,244
107165,Макар,96,236
107166,Стивен,83,179
107167,Терентий,94,35
107168,Инна,79,109
107169,Эльмира,49,40
107170,Ким,26,263
107171,Генрих,65,274
107172,Астра,55,116
107173,Фома,98,161
107174,Кузьма,33,63
107175,Гертруда,78,178
107176,Мариан,39,237
107177,Август,31,280
107178,Ролан,85,33
107179,Юзефа,47,31
107180,Аркадий,58,258
107181,Северин,18,147
107182,Арно,97,89
107183,Ахмет,53,141
107184,Денис,70,141
107185,Иннокентий,86,151
107186,Вильгельм,52,225
107187,Фома,71,194
107188,Георгина,27,261
107189,Альфред,58,173
107190,Лев,56,254
107191,Игнат,96,12
107192,Леонид,52,159
107193,Любомир,47,284
107194,Теодор,36,189
107195,Орест,32,139
107196,Вилен,72,52
107197,Бронислав,94,295
107198,Венедикт,46,272
107199,Христя,23,91
107200,Бежен ,46,259
107201,Стивен,28,246
107202,Глеб,69,75
107203,Амадеус,69,64
107204,Эсмеральда,21,167
107205,Агата,33,2
107206,Феодосий,60,110
107207,Антон,97,182
107208,Анисья,75,117
107209,Тихон,41,19
107210,Ермолай,99,244
107211,Ада,18,11
107212,Ермолай,49,58
107213,Юнона,34,18
107214,Григорий,39,188
107215,Ярослава,78,196
107216,Аристарх,18,147
107217,Дональд,49,289
107218,Христос,41,161
107219,Генриетта,47,149
107220,Рубен,43,121
107221,Тарас,74,157
107222,Эмилия,85,271
107223,Александра,67,161
107224,Ираклий,46,123
107225,Артур,65,288
107226,Венера,19,87
107227,Гордей,71,33
107228,Данута,81,65
107229,Дина,55,284
107230,Арно,49,3
107231,Фаина,65,131
107232,Лука,21,59
107233,Мадлен,43,252
107234,Дмитрий,51,243
107235,Стефания,97,184
107236,Таисия,31,228
107237,Ростислав,94,260
107238,Филимон,70,195
107239,Изольда,73,261
107240,Диана,33,71
107241,Никон,65,217
107242,Алевтина,40,274
107243,Савел,52,196
107244,Борис,74,229
107245,Вильгельм,82,60
107246,Ренольд,57,265
107247,Тала,97,271
107248,Ефим,35,290
107249,Измаил,91,263
107250,Мечеслав,44,117
107251,Иветта,94,138
107252,Генрих,78,286
107253,Велизар,57,22
107254,Адель,89,251
107255,Франц,34,259
107256,Христиан,82,39
107257,"Анжела, Анжелика",69,66
107258,Гаянэ,25,92
107259,Ядвига,85,106
107260,Рафаил,42,289
107261,Ролан,28,43
107262,Парамон,18,16
107263,Артемий,91,188
107264,Витольд,45,173
107265,Даниэла,59,148
107266,"Сильва, Сильвия",28,146
107267,Александр,94,205
107268,Фридрих,93,287
107269,Божена,38,4
107270,Ростислав,60,149
107271,Гертруда,75,171
107272,Эдда,21,168
107273,Ариадна,73,9
107274,Цветана,45,107
107275,Ядвига,70,124
107276,Глеб,48,134
107277,Эсмеральда,89,40
107278,Демьян ,84,99
107279,Афанасий,67,86
107280,Амелия (Амалия),93,292
107281,Давид,85,200
107282,Измаил,82,208
107283,Савва,26,146
107284,Гелена,24,239
107285,Артур,57,201
107286,Клим ,77,175
107287,Альберт,73,38
107288,Елисей,94,214
107289,Адис,32,220
107290,Тамаз,40,36
107291,Витаутас,50,35
107292,Максимилиан,84,137
107293,Елена,75,177
107294,Алико,76,20
107295,Алевтина,47,107
107296,"Фаня, Фанни",99,198
107297,Валерия,62,137
107298,Виктория,52,156
107299,Серафима,24,280
107300,Елисей,91,100
107301,Леонид,39,192
107302,Градимир,46,195
107303,Олег,68,241
107304,Клавдий,65,231
107305,Донат,60,149
107306,Виктор,27,10
107307,Эмилия,63,224
107308,Эльза,95,218
107309,Фаддей,20,71
107310,Станислава,37,113
107311,Адольф,71,137
107312,Даниил,93,84
107313,Зигмунд,73,116
107314,Агния,20,13
107315,Эсмеральда,57,201
107316,Виргиния,42,280
107317,Павел,92,187
107318,Инга,71,150
107319,Альжбета,89,86
107320,Игорь,82,245
107321,Евдокия,62,163
107322,Алина,95,92
107323,"Арсен, Арсений",92,139
107324,Родион,77,280
107325,Эмма,43,1
107326,Степан,51,149
107327,Агата,37,195
107328,Яромир,86,205
107329,Эмма,35,128
107330,Ариадна,27,20
107331,Астра,88,130
107332,Богдан,89,33
